4,1,-55.55494339,-50.83015449,-54.78648721,-62.21368462,-58.17343613,-51.98743992,-54.47135486,-47.9254565
4,0.5,-56.94069128,-54.30758314,-44.78659515,-47.09914589,-53.57707654,-52.72356088,-53.46436677,-46.37738032
4.5,0.5,-61.87292842,-54.32173969,-43.52831064,-48.44510391,-50.73323961,-53.51827361,-48.25541202,-42.71760919
4.5,1,-50.46598278,-50.23517597,-43.80077535,-47.25109573,-49.27041326,-51.74764643,-51.79487141,-41.38903275
4.5,1.5,-56.94549131,-57.29368497,-49.92742271,-56.06155408,-50.7288572,-51.84686504,-48.42590771,-44.94437
4.5,2,-65.32347701,-51.98169805,-46.8921575,-49.64992899,-52.16182529,-47.595039,-56.71487561,-46.88761246
4.5,2.5,-54.69854672,-54.3972248,-48.40726981,-51.62573601,-54.08785686,-45.90128428,-50.87266382,-45.36191706
4.5,3,-56.12365034,-52.48349348,-50.78983196,-64.00685744,-50.54538999,-46.6901202,-52.81179656,-52.04975769
4.5,3.5,-62.34916028,-45.36163864,-46.65695037,-67.08274221,-61.45466199,-44.01156975,-60.01235982,-52.12248309
4.5,4,-58.06826527,-42.16723471,-47.40445382,-57.74324038,-53.10974867,-39.77660769,-48.65274549,-50.52392442
4.5,4.5,-51.83904725,-42.85238222,-50.96986836,-57.6950537,-49.09752256,-36.87195784,-52.07725299,-46.99657768
