x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
13.5,25.5,-75.13751438,-53.43197902,-62.35623707,-70.12582433,-72.13791221,-65.84092851,-63.26959361,-62.58661869
13.5,27,-78.52211425,-60.67130861,-73.96697656,-71.4139279,-64.5263343,-74.00535028,-65.84365653,-97.59389538
15,27,-65.18685121,-61.81108303,-71.11234483,-72.58746508,-62.31687531,-73.01659946,-67.51035626,-69.4168343
15,25.5,-69.92022109,-58.75040666,-68.79927248,-70.47783637,-68.70448634,-64.41867144,-65.66860291,-72.29955433
15,24,-74.26505861,-60.31859289,-70.04472232,-65.57049601,-81.24344182,-64.2444854,-62.42957073,-79.99009221
15,22.5,-68.3603464,-71.59138273,-68.13247167,-65.74377383,-67.48437347,-60.81419518,-61.06576468,-60.53934246
15,21,-74.5343563,-74.99461756,-66.27446799,-68.14201744,-71.08714985,-60.84156749,-62.73830124,-64.26767909
15,19.5,-79.89931009,-67.49488715,-77.7346073,-67.80756921,-67.53589721,-63.20572129,-65.97715819,-61.88463475
15,18,-75.82834172,-59.5400162,-67.35336644,-62.12766179,-60.54272952,-59.80673378,-68.4765894,-68.32448143
15,16.5,-77.54560174,-69.49021156,-69.17413851,-61.92973223,-75.70028731,-61.42927444,-65.88796541,-83.51582824
15,15,-78.04919677,-65.4914737,-66.71631882,-71.28224383,-68.63198883,-61.65563591,-62.7832941,-65.97462328
15,13.5,-77.54628519,-67.61293529,-77.45417618,-65.44606477,-64.99832927,-73.04856218,-59.55464699,-68.39400326
15,12,-80.7253848,-77.54863198,-75.5870252,-69.73395944,-60.48366886,-66.93138834,-59.47148009,-67.38629861
15,10.5,-77.80190541,-77.57639954,-73.78961334,-70.161555,-65.5696766,-70.10276831,-58.00167502,-59.73368578
15,9,-73.91692986,-76.04772327,-71.47693864,-68.21385291,-60.69575339,-64.79454179,-59.08573225,-56.83092895
15,7.5,-77.5645483,-70.70084589,-67.29077755,-75.21348502,-62.98716822,-69.37992967,-59.40618716,-76.1277415
15,6,-71.41222884,-70.57916277,-68.49099235,-78.81170471,-65.39846845,-60.70453349,-57.85710958,-62.27649004
15,4.5,-80.33925744,-77.92164322,-76.14608653,-79.23726748,-65.22063387,-60.52948991,-54.16855022,-58.66521115
15,3,-77.37140711,-73.8884499,-79.37480348,-75.93376345,-58.11703065,-59.75516587,-54.93842591,-60.75012728
15,1.5,-76.79228142,-75.48835668,-78.4047752,-78.76082803,-64.08121358,-56.8169295,-56.51622605,-63.93250063
16.5,1.5,-98.48608941,-75.34420375,-79.08044893,-77.14643659,-62.42479647,-69.80201376,-56.46177618,-69.36397376
16.5,3,-82.84365778,-73.02690094,-75.20691254,-78.07652518,-61.71316722,-67.64396167,-59.50733699,-65.40137528
16.5,4.5,-78.58729786,-98.34846118,-69.43172257,-77.35442137,-58.65514412,-63.34816072,-58.71850002,-58.68614953
16.5,6,-77.06801475,-72.27926954,-73.73730123,-79.17627313,-57.15890929,-68.53484043,-59.86673787,-66.08829338
