x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
3,25.5,-61.9824449,-64.62525397,-71.28772083,-64.81468427,-71.3413994,-64.88045867,-73.27324373,-72.28057535
3,24,-63.40117099,-60.82501566,-67.95237934,-64.615887,-72.59995538,-63.35235956,-64.40831347,-70.54017362
3,22.5,-66.92370088,-59.16009327,-66.46704292,-62.49690107,-65.03233554,-66.07194513,-66.56334659,-73.12109563
3,21,-64.96560351,-62.77487317,-74.97913161,-60.50843895,-65.89726191,-66.82043529,-63.66313146,-69.7153326
3,19.5,-67.30164744,-66.39422668,-66.01068043,-60.51363817,-69.46038792,-64.65877754,-66.36673661,-79.02106438
3,18,-60.65208999,-61.36402233,-68.96877023,-59.70776593,-73.71377253,-63.8819403,-71.12334465,-65.56814571
3,16.5,-74.79730865,-68.778849,-64.71074862,-55.68104043,-70.68003492,-62.59292356,-72.55736902,-67.19572706
3,15,-65.5526652,-69.65584957,-65.97968366,-49.14291705,-76.45326882,-63.36049523,-71.01643321,-68.52937043
3,13.5,-67.07284544,-73.50447589,-69.96965649,-57.13034002,-73.77188456,-61.72843904,-69.45047074,-66.3632359
3,12,-68.18511063,-68.18455602,-71.51104632,-56.90919597,-70.31622149,-59.66314474,-63.99939943,-67.68236469
3,10.5,-69.77315796,-67.81720684,-75.9538865,-57.37052742,-70.71636292,-61.99853436,-63.05329471,-73.93726931
3,9,-73.78066599,-62.85195666,-74.87491289,-58.30088256,-65.48619356,-57.94468714,-65.56310247,-74.45925028
3,7.5,-74.26716308,-62.97310892,-70.24553105,-61.03768706,-65.01110677,-56.08533525,-65.75430811,-63.46478393
3,6,-73.84079117,-65.46516301,-68.0300365,-56.90807037,-65.92680884,-53.82651701,-64.91712352,-62.91193973
3,4.5,-75.27855477,-69.56099665,-76.43262148,-67.45656131,-75.59814353,-58.12431373,-59.51283893,-63.94854421
3,3,-69.24319243,-67.49052299,-77.34607789,-64.52702027,-66.82920382,-49.47927239,-63.19034994,-72.5323369
3,1.5,-71.05497251,-70.60601918,-81.71637276,-73.27564101,-67.95708174,-52.66499298,-68.25992397,-67.4538423
4.5,1.5,-78.69916703,-73.12462179,-76.19758389,-71.40993377,-64.55046653,-56.90558134,-64.25219571,-77.08029847
4.5,3,-71.23024699,-72.58833586,-80.66883098,-67.12854094,-65.23294956,-59.21042579,-65.74161051,-71.18117844
